recording,sweep_number,current_injection,threshold,spike_count,condition,timestamps,ssv,path
2025_05_08_0057,9,80.0,-38.241973876953125,2,Condition 2,"[np.float64(0.8638), np.float64(0.8638)]",-58.241974,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0059_Steps_300.abf
2025_05_08_0057,10,100.0,-36.13142013549805,8,Condition 2,"[np.float64(0.29500000000000004), np.float64(0.29500000000000004), np.float64(0.39680000000000004), np.float64(0.39680000000000004), np.float64(0.5728), np.float64(0.5728), np.float64(0.907), np.float64(0.907)]",-56.13142,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0059_Steps_300.abf
2025_05_08_0057,11,120.0,-34.36447525024414,16,Condition 2,"[np.float64(0.2871), np.float64(0.2871), np.float64(0.3552), np.float64(0.3552), np.float64(0.46740000000000004), np.float64(0.46740000000000004), np.float64(0.5963), np.float64(0.5963), np.float64(0.7281000000000001), np.float64(0.7281000000000001), np.float64(0.8678), np.float64(0.8678), np.float64(1.0407), np.float64(1.0407), np.float64(1.2317), np.float64(1.2317)]",-54.364475,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0059_Steps_300.abf
2025_05_08_0057,12,140.0,-33.03314971923828,24,Condition 2,"[np.float64(0.28190000000000004), np.float64(0.28190000000000004), np.float64(0.33380000000000004), np.float64(0.33380000000000004), np.float64(0.4002), np.float64(0.4002), np.float64(0.4782), np.float64(0.4782), np.float64(0.5485), np.float64(0.5485), np.float64(0.6169), np.float64(0.6169), np.float64(0.7062), np.float64(0.7062), np.float64(0.7947000000000001), np.float64(0.7947000000000001), np.float64(0.8853000000000001), np.float64(0.8853000000000001), np.float64(0.9713), np.float64(0.9713), np.float64(1.0613000000000001), np.float64(1.0613000000000001), np.float64(1.1686), np.float64(1.1686)]",-53.03315,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0059_Steps_300.abf
2025_05_08_0057,13,160.0,-31.79192352294922,28,Condition 2,"[np.float64(0.273), np.float64(0.273), np.float64(0.3215), np.float64(0.3215), np.float64(0.37120000000000003), np.float64(0.37120000000000003), np.float64(0.4369), np.float64(0.4369), np.float64(0.5126000000000001), np.float64(0.5126000000000001), np.float64(0.5776), np.float64(0.5776), np.float64(0.6412), np.float64(0.6412), np.float64(0.7149), np.float64(0.7149), np.float64(0.7941), np.float64(0.7941), np.float64(0.8838), np.float64(0.8838), np.float64(0.9683), np.float64(0.9683), np.float64(1.0453000000000001), np.float64(1.0453000000000001), np.float64(1.1354), np.float64(1.1354), np.float64(1.2494), np.float64(1.2494)]",-51.791924,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0059_Steps_300.abf
2025_05_08_0057,14,180.0,-30.75469207763672,32,Condition 2,"[np.float64(0.27240000000000003), np.float64(0.27240000000000003), np.float64(0.3151), np.float64(0.3151), np.float64(0.368), np.float64(0.368), np.float64(0.4186), np.float64(0.4186), np.float64(0.4859), np.float64(0.4859), np.float64(0.5511), np.float64(0.5511), np.float64(0.6108), np.float64(0.6108), np.float64(0.6849000000000001), np.float64(0.6849000000000001), np.float64(0.7483000000000001), np.float64(0.7483000000000001), np.float64(0.8083), np.float64(0.8083), np.float64(0.8774000000000001), np.float64(0.8774000000000001), np.float64(0.9426), np.float64(0.9426), np.float64(1.0242), np.float64(1.0242), np.float64(1.0956000000000001), np.float64(1.0956000000000001), np.float64(1.171), np.float64(1.171), np.float64(1.2496), np.float64(1.2496)]",-50.754692,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0059_Steps_300.abf
2025_05_08_0057,15,200.0,-29.816364288330078,40,Condition 2,"[np.float64(0.2664), np.float64(0.2664), np.float64(0.2953), np.float64(0.2953), np.float64(0.33680000000000004), np.float64(0.33680000000000004), np.float64(0.3784), np.float64(0.3784), np.float64(0.3784), np.float64(0.4307), np.float64(0.4307), np.float64(0.48450000000000004), np.float64(0.48450000000000004), np.float64(0.48450000000000004), np.float64(0.5373), np.float64(0.5373), np.float64(0.5373), np.float64(0.5957), np.float64(0.5957), np.float64(0.6563), np.float64(0.6563), np.float64(0.7154), np.float64(0.7154), np.float64(0.7154), np.float64(0.7873), np.float64(0.7873), np.float64(0.8478), np.float64(0.8478), np.float64(0.9022), np.float64(0.9022), np.float64(0.9022), np.float64(0.9684), np.float64(0.9684), np.float64(1.034), np.float64(1.034), np.float64(1.034), np.float64(1.1093), np.float64(1.1093), np.float64(1.1840000000000002), np.float64(1.1840000000000002)]",-49.816364,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0059_Steps_300.abf
2025_05_08_0057,16,220.0,-28.52057647705078,52,Condition 2,"[np.float64(0.2656), np.float64(0.2656), np.float64(0.2929), np.float64(0.2929), np.float64(0.3352), np.float64(0.3352), np.float64(0.3352), np.float64(0.3793), np.float64(0.3793), np.float64(0.3793), np.float64(0.42650000000000005), np.float64(0.42650000000000005), np.float64(0.42650000000000005), np.float64(0.4797), np.float64(0.4797), np.float64(0.5247), np.float64(0.5247), np.float64(0.5247), np.float64(0.5789000000000001), np.float64(0.5789000000000001), np.float64(0.5789000000000001), np.float64(0.632), np.float64(0.632), np.float64(0.632), np.float64(0.6848000000000001), np.float64(0.6848000000000001), np.float64(0.6848000000000001), np.float64(0.7325), np.float64(0.7325), np.float64(0.7325), np.float64(0.787), np.float64(0.787), np.float64(0.787), np.float64(0.8413), np.float64(0.8413), np.float64(0.8413), np.float64(0.9086000000000001), np.float64(0.9086000000000001), np.float64(0.9086000000000001), np.float64(0.9657), np.float64(0.9657), np.float64(0.9657), np.float64(1.0228000000000002), np.float64(1.0228000000000002), np.float64(1.0228000000000002), np.float64(1.0854000000000001), np.float64(1.0854000000000001), np.float64(1.0854000000000001), np.float64(1.1565), np.float64(1.1565), np.float64(1.225), np.float64(1.225)]",-48.520576,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0059_Steps_300.abf
2025_05_08_0057,17,240.0,-27.40999984741211,58,Condition 2,"[np.float64(0.26430000000000003), np.float64(0.26430000000000003), np.float64(0.2856), np.float64(0.2856), np.float64(0.32380000000000003), np.float64(0.32380000000000003), np.float64(0.32380000000000003), np.float64(0.3664), np.float64(0.3664), np.float64(0.3664), np.float64(0.4096), np.float64(0.4096), np.float64(0.4096), np.float64(0.45630000000000004), np.float64(0.45630000000000004), np.float64(0.45630000000000004), np.float64(0.5001), np.float64(0.5001), np.float64(0.5001), np.float64(0.5479), np.float64(0.5479), np.float64(0.5479), np.float64(0.5956), np.float64(0.5956), np.float64(0.5956), np.float64(0.6409), np.float64(0.6409), np.float64(0.6409), np.float64(0.6881), np.float64(0.6881), np.float64(0.6881), np.float64(0.7367), np.float64(0.7367), np.float64(0.7367), np.float64(0.7898000000000001), np.float64(0.7898000000000001), np.float64(0.7898000000000001), np.float64(0.8472000000000001), np.float64(0.8472000000000001), np.float64(0.8472000000000001), np.float64(0.9074000000000001), np.float64(0.9074000000000001), np.float64(0.9074000000000001), np.float64(0.9587), np.float64(0.9587), np.float64(0.9587), np.float64(1.0102), np.float64(1.0102), np.float64(1.0102), np.float64(1.0683), np.float64(1.0683), np.float64(1.0683), np.float64(1.1352), np.float64(1.1352), np.float64(1.1352), np.float64(1.1947), np.float64(1.1947), np.float64(1.1947)]",-47.41,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0059_Steps_300.abf
2025_05_08_0057,18,260.0,-26.14415740966797,65,Condition 2,"[np.float64(0.2629), np.float64(0.2629), np.float64(0.2805), np.float64(0.2805), np.float64(0.3125), np.float64(0.3125), np.float64(0.3125), np.float64(0.3493), np.float64(0.3493), np.float64(0.3493), np.float64(0.3919), np.float64(0.3919), np.float64(0.3919), np.float64(0.43510000000000004), np.float64(0.43510000000000004), np.float64(0.43510000000000004), np.float64(0.47740000000000005), np.float64(0.47740000000000005), np.float64(0.47740000000000005), np.float64(0.5231), np.float64(0.5231), np.float64(0.5231), np.float64(0.5696), np.float64(0.5696), np.float64(0.5696), np.float64(0.6115), np.float64(0.6115), np.float64(0.6115), np.float64(0.6538), np.float64(0.6538), np.float64(0.6538), np.float64(0.6961), np.float64(0.6961), np.float64(0.6961), np.float64(0.7392000000000001), np.float64(0.7392000000000001), np.float64(0.7392000000000001), np.float64(0.7924), np.float64(0.7924), np.float64(0.7924), np.float64(0.8385), np.float64(0.8385), np.float64(0.8385), np.float64(0.891), np.float64(0.891), np.float64(0.891), np.float64(0.9398000000000001), np.float64(0.9398000000000001), np.float64(0.9398000000000001), np.float64(0.9945), np.float64(0.9945), np.float64(0.9945), np.float64(1.0439), np.float64(1.0439), np.float64(1.0439), np.float64(1.0923), np.float64(1.0923), np.float64(1.0923), np.float64(1.1391), np.float64(1.1391), np.float64(1.1391), np.float64(1.1953), np.float64(1.1953), np.float64(1.1953), np.float64(1.25)]",-46.144157,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0059_Steps_300.abf
2025_05_08_0057,19,280.0,-25.020057678222656,68,Condition 2,"[np.float64(0.261), np.float64(0.261), np.float64(0.2785), np.float64(0.2785), np.float64(0.2785), np.float64(0.3049), np.float64(0.3049), np.float64(0.3049), np.float64(0.3407), np.float64(0.3407), np.float64(0.3407), np.float64(0.3749), np.float64(0.3749), np.float64(0.3749), np.float64(0.41090000000000004), np.float64(0.41090000000000004), np.float64(0.41090000000000004), np.float64(0.4524), np.float64(0.4524), np.float64(0.4524), np.float64(0.49560000000000004), np.float64(0.49560000000000004), np.float64(0.49560000000000004), np.float64(0.5357000000000001), np.float64(0.5357000000000001), np.float64(0.5357000000000001), np.float64(0.5789000000000001), np.float64(0.5789000000000001), np.float64(0.5789000000000001), np.float64(0.6196), np.float64(0.6196), np.float64(0.6196), np.float64(0.664), np.float64(0.664), np.float64(0.664), np.float64(0.7098), np.float64(0.7098), np.float64(0.7098), np.float64(0.7539), np.float64(0.7539), np.float64(0.7539), np.float64(0.8003), np.float64(0.8003), np.float64(0.8003), np.float64(0.8468), np.float64(0.8468), np.float64(0.8468), np.float64(0.897), np.float64(0.897), np.float64(0.897), np.float64(0.9445), np.float64(0.9445), np.float64(0.9445), np.float64(0.9934000000000001), np.float64(0.9934000000000001), np.float64(0.9934000000000001), np.float64(1.0424), np.float64(1.0424), np.float64(1.0424), np.float64(1.1019), np.float64(1.1019), np.float64(1.1019), np.float64(1.1532), np.float64(1.1532), np.float64(1.1532), np.float64(1.2065000000000001), np.float64(1.2065000000000001), np.float64(1.2065000000000001)]",-45.020058,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0059_Steps_300.abf
2025_05_08_0057,20,300.0,-23.927955627441406,71,Condition 2,"[np.float64(0.26130000000000003), np.float64(0.26130000000000003), np.float64(0.2768), np.float64(0.2768), np.float64(0.2768), np.float64(0.3057), np.float64(0.3057), np.float64(0.3057), np.float64(0.3391), np.float64(0.3391), np.float64(0.3391), np.float64(0.3743), np.float64(0.3743), np.float64(0.3743), np.float64(0.4121), np.float64(0.4121), np.float64(0.4121), np.float64(0.4524), np.float64(0.4524), np.float64(0.4524), np.float64(0.4934), np.float64(0.4934), np.float64(0.4934), np.float64(0.5364), np.float64(0.5364), np.float64(0.5364), np.float64(0.5756), np.float64(0.5756), np.float64(0.5756), np.float64(0.6183000000000001), np.float64(0.6183000000000001), np.float64(0.6183000000000001), np.float64(0.6613), np.float64(0.6613), np.float64(0.6613), np.float64(0.7088), np.float64(0.7088), np.float64(0.7088), np.float64(0.7552), np.float64(0.7552), np.float64(0.7552), np.float64(0.8048000000000001), np.float64(0.8048000000000001), np.float64(0.8048000000000001), np.float64(0.8544), np.float64(0.8544), np.float64(0.8544), np.float64(0.9072), np.float64(0.9072), np.float64(0.9072), np.float64(0.9516), np.float64(0.9516), np.float64(0.9516), np.float64(0.9982000000000001), np.float64(0.9982000000000001), np.float64(0.9982000000000001), np.float64(1.0468), np.float64(1.0468), np.float64(1.0468), np.float64(1.0922), np.float64(1.0922), np.float64(1.0922), np.float64(1.1403), np.float64(1.1403), np.float64(1.1403), np.float64(1.1858), np.float64(1.1858), np.float64(1.1858), np.float64(1.2394), np.float64(1.2394), np.float64(1.2394)]",-43.927956,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0059_Steps_300.abf
2025_05_08_0057,21,320.0,-21.676864624023438,91,Condition 2,"[np.float64(0.25780000000000003), np.float64(0.25780000000000003), np.float64(0.26880000000000004), np.float64(0.26880000000000004), np.float64(0.2859), np.float64(0.2859), np.float64(0.2859), np.float64(0.30960000000000004), np.float64(0.30960000000000004), np.float64(0.30960000000000004), np.float64(0.3357), np.float64(0.3357), np.float64(0.3357), np.float64(0.36100000000000004), np.float64(0.36100000000000004), np.float64(0.36100000000000004), np.float64(0.38730000000000003), np.float64(0.38730000000000003), np.float64(0.38730000000000003), np.float64(0.4156), np.float64(0.4156), np.float64(0.4156), np.float64(0.44520000000000004), np.float64(0.44520000000000004), np.float64(0.44520000000000004), np.float64(0.4758), np.float64(0.4758), np.float64(0.4758), np.float64(0.5099), np.float64(0.5099), np.float64(0.5099), np.float64(0.5418000000000001), np.float64(0.5418000000000001), np.float64(0.5418000000000001), np.float64(0.5722), np.float64(0.5722), np.float64(0.5722), np.float64(0.6045), np.float64(0.6045), np.float64(0.6045), np.float64(0.6357), np.float64(0.6357), np.float64(0.6357), np.float64(0.6679), np.float64(0.6679), np.float64(0.6679), np.float64(0.7007), np.float64(0.7007), np.float64(0.7007), np.float64(0.7364), np.float64(0.7364), np.float64(0.7364), np.float64(0.7685000000000001), np.float64(0.7685000000000001), np.float64(0.7685000000000001), np.float64(0.8038000000000001), np.float64(0.8038000000000001), np.float64(0.8038000000000001), np.float64(0.8408), np.float64(0.8408), np.float64(0.8408), np.float64(0.8754000000000001), np.float64(0.8754000000000001), np.float64(0.8754000000000001), np.float64(0.9188000000000001), np.float64(0.9188000000000001), np.float64(0.9188000000000001), np.float64(0.9555), np.float64(0.9555), np.float64(0.9555), np.float64(0.9945), np.float64(0.9945), np.float64(0.9945), np.float64(1.0359), np.float64(1.0359), np.float64(1.0359), np.float64(1.075), np.float64(1.075), np.float64(1.075), np.float64(1.1157000000000001), np.float64(1.1157000000000001), np.float64(1.1157000000000001), np.float64(1.1571), np.float64(1.1571), np.float64(1.1571), np.float64(1.1954), np.float64(1.1954), np.float64(1.1954), np.float64(1.2401), np.float64(1.2401), np.float64(1.2401)]",-41.676865,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0060_Steps_400.abf
2025_05_08_0057,22,340.0,-21.670513153076172,83,Condition 2,"[np.float64(0.2584), np.float64(0.2584), np.float64(0.26980000000000004), np.float64(0.26980000000000004), np.float64(0.26980000000000004), np.float64(0.2903), np.float64(0.2903), np.float64(0.2903), np.float64(0.316), np.float64(0.316), np.float64(0.316), np.float64(0.3466), np.float64(0.3466), np.float64(0.3466), np.float64(0.3815), np.float64(0.3815), np.float64(0.3815), np.float64(0.41500000000000004), np.float64(0.41500000000000004), np.float64(0.41500000000000004), np.float64(0.4485), np.float64(0.4485), np.float64(0.4485), np.float64(0.4837), np.float64(0.4837), np.float64(0.4837), np.float64(0.522), np.float64(0.522), np.float64(0.522), np.float64(0.555), np.float64(0.555), np.float64(0.555), np.float64(0.5881000000000001), np.float64(0.5881000000000001), np.float64(0.5881000000000001), np.float64(0.6291), np.float64(0.6291), np.float64(0.6291), np.float64(0.6674), np.float64(0.6674), np.float64(0.6674), np.float64(0.7095), np.float64(0.7095), np.float64(0.7095), np.float64(0.7485), np.float64(0.7485), np.float64(0.7485), np.float64(0.7934), np.float64(0.7934), np.float64(0.7934), np.float64(0.8336), np.float64(0.8336), np.float64(0.8336), np.float64(0.8719), np.float64(0.8719), np.float64(0.8719), np.float64(0.9121), np.float64(0.9121), np.float64(0.9121), np.float64(0.9552), np.float64(0.9552), np.float64(0.9552), np.float64(0.9968), np.float64(0.9968), np.float64(0.9968), np.float64(1.0369000000000002), np.float64(1.0369000000000002), np.float64(1.0369000000000002), np.float64(1.0759), np.float64(1.0759), np.float64(1.0759), np.float64(1.1198000000000001), np.float64(1.1198000000000001), np.float64(1.1198000000000001), np.float64(1.1617), np.float64(1.1617), np.float64(1.1617), np.float64(1.2049), np.float64(1.2049), np.float64(1.2049), np.float64(1.2465000000000002), np.float64(1.2465000000000002), np.float64(1.2465000000000002)]",-41.670513,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 2/2025_05_08_0060_Steps_400.abf
